,bee_count,plant,year,month,state,county,Latitude,Longitude,scientificName,fips,lat,lon,elevation,mean_temp,wind_speed,wind_gust,precipitation
9739,14,,2009,7,North Carolina,Guilford,35.9806,-79.55724000000001,Bombus griseocollis,18137,39.10348188,-85.26238171,269.1,44.4,7.8,,0.0
9740,15,,2009,7,North Carolina,Stokes,36.47038,-80.3947,Bombus griseocollis,18143,38.685083,-85.74749008,164.6,49.0,5.3,20.0,0.01
9741,3,,2009,7,North Carolina,Stokes,36.47038,-80.3947,Bombus griseocollis,18145,39.52372505,-85.79167569,245.1,43.3,7.0,,0.01
9742,12,,2008,8,North Dakota,Emmons,46.01404,-100.06829,Bombus griseocollis,18141,41.61666841,-86.28987894,235.6,34.3,4.0,17.1,0.08
9743,9,,2008,8,North Dakota,Foster,47.45722,-98.64908,Bombus griseocollis,18149,41.28094294,-86.64764801,208.2,34.8,3.1,15.9,0.0
9744,11,,2009,7,North Carolina,Anson,35.04361,-80.025,Bombus griseocollis,18153,39.08882228,-87.41480281,140.8,39.9,5.7,,0.08
9745,4,,2009,7,New York,Suffolk,40.92392,-73.12382,Bombus griseocollis,18157,40.38862743,-86.89406468,182.6,42.9,6.6,,0.0
9746,10,,2009,7,New York,Seneca,42.681709999999995,-76.85106999999999,Bombus griseocollis,18159,40.31135198,-86.05185661,253.0,39.5,6.6,,0.0
9747,13,,2009,7,New York,Niagara,43.2022,-78.82959,Bombus griseocollis,18163,38.02525961,-87.58584114,121.9,44.5,6.0,22.9,0.0
9748,10,,2009,7,New York,Essex,43.777,-73.96591,Bombus griseocollis,18167,39.43066582,-87.38993617,175.3,41.4,5.2,,0.0
9749,2,,2009,7,New York,Niagara,43.2022,-78.82959,Bombus griseocollis,18173,38.09224621,-87.27210266,121.9,44.5,6.0,22.9,0.0
9750,1,Agastache sp.,2009,7,Oregon,Baker,45.00633,-117.51675,Bombus griseocollis,18175,38.599993,-86.10530775,231.7,42.7,,,0.01
9751,1,,2009,7,New York,Dutchess,41.60235,-73.9116,Bombus griseocollis,18177,39.86438719,-85.00983723,285.6,42.7,6.9,,0.0
9752,23,,2008,7,Nebraska,Lancaster,40.959990000000005,-96.86378,Bombus griseocollis,18179,40.72919685,-85.22119893,241.1,39.8,5.4,19.0,0.01
9753,22,,2009,6,Nebraska,Lancaster,40.97433,-96.79512,Bombus griseocollis,19001,41.33075073,-94.47097867,394.4,43.6,8.4,17.1,0.0
9754,3,,2009,6,Nebraska,Lancaster,40.97433,-96.79512,Bombus griseocollis,19005,43.28429006,-91.37805866,352.7,40.3,6.1,21.0,0.0
9755,14,,2009,7,Illinois,Cook,42.01375,-88.25199,Bombus griseocollis,19013,42.47009879,-92.30883223,264.6,41.9,9.0,,0.0
9756,15,,2008,7,Illinois,Cook,42.01375,-88.25199,Bombus griseocollis,19019,42.47079426,-91.83784449999999,298.1,39.9,8.1,20.0,0.0
9757,11,,2008,8,Illinois,Cook,42.01375,-88.25199,Bombus griseocollis,19027,42.03621538,-94.86057379,367.0,45.3,10.1,22.9,0.0
9758,27,,2009,7,Illinois,Christian,39.51112,-89.3416,Bombus griseocollis,19031,41.77231849,-91.13243498,198.1,41.9,7.2,18.1,0.0
9759,3,,2008,8,Illinois,Christian,39.51112,-89.3416,Bombus griseocollis,19033,43.08157138,-93.26082813,373.4,39.4,9.0,25.1,0.0
9760,1,,2008,8,Illinois,Christian,39.51112,-89.3416,Bombus griseocollis,19049,41.68490364,-94.03975166,308.8,44.5,8.3,,0.0
9761,12,,2008,6,Illinois,Ogle,41.97828,-89.35703000000001,Bombus griseocollis,19061,42.46883246,-90.88247471,321.9,38.4,7.7,21.0,0.0
9762,22,,2009,7,Illinois,Ogle,41.97828,-89.35703000000001,Bombus griseocollis,19065,42.86261789,-91.84436579,328.0,39.6,9.5,22.9,0.0
9763,29,,2008,7,Illinois,Mason,40.39017,-89.85842,Bombus griseocollis,19081,43.08191963,-93.73428106,374.6,40.5,7.8,24.1,0.0
9764,1,,2008,8,Illinois,Mason,40.39017,-89.85842,Bombus griseocollis,19085,41.68286814,-95.81684648,313.3,47.2,10.3,26.0,0.0
9765,4,,2008,7,Illinois,Mason,40.25329,-90.08789,Bombus griseocollis,19087,40.98797212,-91.54454689,223.7,40.5,6.2,,0.0
9766,32,,2009,7,Illinois,Mason,40.39017,-89.85842,Bombus griseocollis,19099,41.68604159,-93.05376949,290.5,40.5,8.2,,0.0
9767,14,,2008,6,Illinois,Lake,42.46047,-88.19224,Bombus griseocollis,19103,41.67155643,-91.58808716,198.1,41.9,7.2,18.1,0.0
9768,8,,2008,6,Illinois,Macoupin,39.26545,-89.89844000000001,Bombus griseocollis,19109,43.20420476,-94.20672304,371.6,42.6,10.7,24.1,0.0
9769,9,,2008,8,Illinois,Douglas,39.76056,-88.29737,Bombus griseocollis,19113,42.07893956,-91.59896573,264.6,39.2,7.9,,0.0
9770,5,,2008,7,Illinois,Lake,42.425309999999996,-87.80558,Bombus griseocollis,19139,41.48393029,-91.11270001,166.7,40.8,5.6,15.9,0.0
9771,33,,2008,6,Illinois,Jackson,37.77345,-89.41856,Bombus griseocollis,19153,41.68550432,-93.57353895,277.4,42.6,7.3,15.0,0.0
9772,1,,2008,8,Illinois,Jackson,37.77345,-89.41856,Bombus griseocollis,19155,41.33662866,-95.54229436,381.9,45.6,9.0,20.0,0.0
9773,14,,2008,7,Illinois,Peoria,40.916509999999995,-89.80309,Bombus griseocollis,19157,41.68645001,-92.53146055,307.2,39.3,6.7,,0.0
9774,7,,2009,8,Illinois,Peoria,40.825070000000004,-89.80296,Bombus griseocollis,19163,41.63709919,-90.62324364,228.6,39.6,7.4,14.0,0.0
9775,29,,2008,8,Illinois,Piatt,40.00772,-88.64484,Bombus griseocollis,19167,43.0826415,-96.17786352,432.5,44.3,10.7,25.1,
9776,4,,2008,7,Illinois,Piatt,39.993629999999996,-88.66714,Bombus griseocollis,19169,42.03624596,-93.46505557,291.1,42.5,7.8,,0.0
9777,1,,2008,8,Illinois,Pope,37.37934,-88.59228,Bombus griseocollis,19171,42.07981773,-92.53256107,296.9,39.9,8.8,,0.0
9778,2,,2009,8,Illinois,Union,37.4471,-89.11745,Bombus griseocollis,19179,41.03058816,-92.40947059,256.6,39.6,7.6,,0.0
9779,1,,2008,7,Illinois,Piatt,40.00772,-88.64484,Bombus griseocollis,19181,41.33437659,-93.56136602,291.7,43.2,7.3,20.0,0.0
9780,1,,2008,8,Illinois,Pope,37.37934,-88.59228,Bombus griseocollis,19183,41.33561045,-91.71786886,229.8,39.7,7.7,,0.0
9781,1,,2009,7,Illinois,Piatt,40.00772,-88.64484,Bombus griseocollis,19191,43.290628000000005,-91.84368022,352.7,40.3,6.1,21.0,0.0
9782,6,,2009,7,Illinois,Piatt,40.00772,-88.64484,Bombus griseocollis,19193,42.38971637,-96.04479354,333.8,48.0,10.9,25.1,0.0
9783,5,,2008,6,Indiana,Pulaski,41.02308,-86.58348000000001,Bombus griseocollis,20011,37.85525105,-94.84933983,290.2,53.0,5.9,19.0,
9784,1,,2009,8,Indiana,Ripley,39.0728,-85.3885,Bombus griseocollis,20015,37.78124853,-96.83905422,433.1,53.8,6.2,25.1,0.61
9785,41,,2009,7,Indiana,Pulaski,41.02274,-86.85356999999999,Bombus griseocollis,20021,37.16933413,-94.84629756,246.3,56.2,8.2,17.1,
9786,1,,2009,8,Indiana,Ripley,39.0728,-85.3885,Bombus griseocollis,20043,39.78806512,-95.14680698,249.3,48.0,6.5,17.1,0.0
9787,1,,2009,7,Indiana,Ripley,39.065329999999996,-85.43764,Bombus griseocollis,20045,38.88466137,-95.2926263,253.6,49.5,6.7,18.1,0.0
9788,49,,2008,6,Indiana,Ripley,39.065329999999996,-85.43764,Bombus griseocollis,20057,37.69172105,-99.88796889,787.0,53.3,7.0,27.0,0.28
9789,18,,2008,6,Indiana,Montgomery,39.9602,-87.0686,Bombus griseocollis,20059,38.56453747,-95.28595499,331.3,48.0,8.3,15.0,0.04
9790,9,,2009,7,Indiana,Montgomery,39.95995,-87.06641,Bombus griseocollis,20085,39.41683005,-95.79367694,267.0,49.5,6.5,,0.0
9791,17,,2008,6,Indiana,Orange,38.404,-86.6613,Bombus griseocollis,20091,38.88377176,-94.82232293,326.1,46.0,7.4,20.0,0.02
9792,14,,2008,6,Indiana,Orange,38.4575,-86.6028,Bombus griseocollis,20103,39.19931406,-95.03799435,253.6,49.5,6.7,18.1,0.0
9793,1,,2008,7,Idaho,Idaho,45.5712,-116.3048,Bombus griseocollis,20107,38.21228125,-94.84299831,278.9,47.5,7.5,21.0,
9794,8,,2008,7,Illinois,Champaign,40.08333,-88.20251,Bombus griseocollis,20111,38.45620834,-96.15265191,364.5,50.7,6.3,25.1,0.17
9795,4,,2009,8,Illinois,Champaign,39.93715,-88.27055,Bombus griseocollis,20123,39.39327324,-98.2093782,447.8,50.7,6.4,,0.0
9796,40,,2009,7,Kentucky,McCracken,37.02527,-88.76222,Bombus griseocollis,20127,38.68743016,-96.64989338,324.6,51.0,5.5,,0.0
9797,5,,2009,7,Kentucky,Harlan,36.76313,-83.1837,Bombus griseocollis,20149,39.37901833,-96.34244795,346.6,50.0,,,0.0
9798,73,,2009,7,Kentucky,Trigg,36.83592,-87.86253,Bombus griseocollis,20155,37.95295793,-98.08599136,470.3,52.9,5.8,22.0,0.25
9799,7,,2009,6,Louisiana,Bienville,32.26892,-93.02176999999999,Bombus griseocollis,20161,39.29647814,-96.73518790000001,321.9,51.1,5.8,,0.0
9800,1,,2009,7,Kentucky,McCracken,37.02527,-88.76222,Bombus griseocollis,20173,37.68477483,-97.46099343,402.6,54.4,7.6,25.1,0.75
9801,30,,2009,7,Kentucky,Franklin,38.16413,-84.94415,Bombus griseocollis,20207,37.88670228,-95.74014202,300.2,54.3,7.1,27.0,0.58
9802,6,,2009,7,Kentucky,Franklin,38.16413,-84.94415,Bombus griseocollis,20209,39.11462219,-94.76455808,226.2,47.3,6.8,18.1,0.0
9803,15,,2008,7,Kansas,Rush,38.464690000000004,-99.16946,Bombus griseocollis,21003,36.75125722,-86.19042079,160.9,50.8,3.2,26.0,0.09
9804,42,,2009,6,Kansas,Osage,38.63811,-95.60114,Bombus griseocollis,21005,38.003921500000004,-84.9909968,245.1,48.2,5.7,,0.04
9805,13,,2009,7,Iowa,Crawford,41.99105,-95.39279,Bombus griseocollis,21017,38.20674588,-84.2171675,311.2,45.4,4.0,,
9806,1,,2008,9,Iowa,Mahaska,41.32979,-92.64732,Bombus griseocollis,21025,37.52162305,-83.32406776,416.1,47.8,2.3,,0.05
9807,6,,2008,9,Iowa,Floyd,43.06555,-92.64891,Bombus griseocollis,21035,36.62103865,-88.27225155,176.2,49.2,5.8,19.0,0.0
9808,45,,2008,7,Iowa,Keokuk,41.33614,-92.33661,Bombus griseocollis,21047,36.89417832,-87.49046175,174.7,49.9,4.8,17.1,0.0
9809,2,,2008,9,Iowa,Mahaska,41.32979,-92.64732,Bombus griseocollis,21049,37.97082843,-84.14742374,311.2,45.4,4.0,,
9810,15,,2009,7,Iowa,Marion,41.407109999999996,-92.87099,Bombus griseocollis,21059,37.73185426,-87.08723563,122.8,47.0,6.2,15.9,0.0
9811,8,,2009,7,Iowa,Marion,41.407109999999996,-92.87099,Bombus griseocollis,21067,38.04232452,-84.45872432,298.7,45.9,5.9,,0.02
9812,22,,2009,6,Kansas,Douglas,38.75328,-95.26876,Bombus griseocollis,21073,38.23917512,-84.87705638,245.1,48.2,5.7,,0.04
9813,4,,2008,7,Kansas,Jefferson,39.14434,-95.50159000000001,Bombus griseocollis,21093,37.69796896,-85.96345192,236.2,47.0,3.9,15.9,0.0
9814,12,,2008,7,Kansas,McPherson,38.47591,-97.45812,Bombus griseocollis,21097,38.44182669,-84.33136115,298.7,45.9,5.9,,0.02
9815,25,,2009,6,Kansas,Morris,38.68715,-96.49283,Bombus griseocollis,21101,37.79596563,-87.57303228,118.0,45.4,7.3,20.0,0.13
9816,4,,2009,7,Massachusetts,Berkshire,42.06543,-73.32829,Bombus griseocollis,21111,38.18714025,-85.65946308,164.6,49.0,5.3,20.0,0.01
9817,3,,2008,6,Minnesota,Houston,43.76343,-91.43555,Bombus griseocollis,21113,37.87204436,-84.58093943,298.7,45.9,5.9,,0.02
9818,3,,2009,7,Massachusetts,Hampshire,42.24344,-72.7183,Bombus griseocollis,21117,38.9334101,-84.53334121,269.1,44.4,7.8,,0.0
9819,9,,2008,6,Minnesota,Houston,43.76343,-91.43555,Bombus griseocollis,21141,36.859692200000005,-86.87892430000001,160.9,50.8,3.2,26.0,0.09
9820,12,,2008,6,Minnesota,Goodhue,44.55773,-92.48834000000001,Bombus griseocollis,21143,37.01910764,-88.08316566,176.2,49.2,5.8,19.0,0.0
9821,13,,2008,8,Minnesota,Le Sueur,44.219590000000004,-93.2283,Bombus griseocollis,21151,37.72018975,-84.27800793,305.1,44.8,3.2,,0.0
9822,6,,2009,7,Minnesota,Nicollet,44.30375,-94.03598000000001,Bombus griseocollis,21159,37.8016086,-82.51318429,372.5,50.1,2.5,,
9823,41,,2008,8,Minnesota,Lyon,44.19908,-95.75491,Bombus griseocollis,21145,37.05396515,-88.71265935,125.9,48.7,6.8,22.0,0.0
9824,1,,2009,7,Minnesota,Houston,43.62854,-91.50724,Bombus griseocollis,21165,37.94139389,-83.59886903,311.2,45.4,4.0,,
9825,13,,2008,8,Minnesota,Winona,43.97524,-91.4277,Bombus griseocollis,21173,38.0335364,-83.91316181,311.2,45.4,4.0,,
9826,15,,2008,8,Minnesota,Nicollet,44.27375,-94.2115,Bombus griseocollis,21177,37.21579775,-87.14203788,124.4,47.7,5.1,22.9,
9827,15,,2009,6,Mississippi,Harrison,30.42013,-89.13691999999999,Bombus griseocollis,21179,37.80516124,-85.46596302,203.9,46.2,2.0,17.1,0.0
9828,1,,2009,6,Mississippi,Clay,33.55438,-88.64165,Bombus griseocollis,21185,38.39948655,-85.44854165,164.6,49.0,5.3,20.0,0.01
9829,6,,2009,6,Mississippi,Clay,33.55438,-88.64165,Bombus griseocollis,21199,37.1038724,-84.57725394,282.6,47.3,2.5,,
9830,13,,2008,7,Missouri,Callaway,38.94897,-91.98984,Bombus griseocollis,21209,38.29156112,-84.58391975,271.6,46.6,,,0.08
9831,46,,2008,7,Missouri,Christian,37.05655,-93.56777,Bombus griseocollis,21213,36.74195656,-86.58224654,160.9,50.8,3.2,26.0,0.09
9832,2,,2009,6,Missouri,Franklin,38.46823,-90.81744,Bombus griseocollis,21215,38.03252833,-85.32783556,203.9,46.2,2.0,17.1,0.0
9833,8,,2009,8,Missouri,Adair,40.16584,-92.57160999999999,Bombus griseocollis,21227,36.99358047,-86.42381202,160.9,50.8,3.2,26.0,0.09
9834,20,,2009,8,Missouri,Boone,38.989740000000005,-92.51566,Bombus griseocollis,22001,30.29054537,-92.41199325,11.6,74.5,7.9,24.1,0.0
9835,7,,2008,6,Missouri,Franklin,38.47112,-90.81139,Bombus griseocollis,22003,30.65293423,-92.82792612,32.6,74.7,5.4,25.1,0.0
9836,29,,2008,7,Missouri,Franklin,38.47112,-90.81139,Bombus griseocollis,22005,30.20355091,-90.91130968,4.6,76.3,5.2,22.0,0.0
9837,2,,2009,8,Missouri,Lawrence,36.961929999999995,-93.68428,Bombus griseocollis,22007,29.90078299,-91.06258978,3.0,71.7,6.8,,0.0
9838,37,,2009,8,Missouri,Franklin,38.48037,-90.82338,Bombus griseocollis,22009,31.07624309,-92.00139077,36.0,73.7,6.3,31.1,0.01
9839,9,,2009,6,Missouri,Franklin,38.46823,-90.81744,Bombus griseocollis,22011,30.64846268,-93.34337325,62.2,74.0,5.1,25.1,0.0
9840,1,,2008,9,Missouri,Scotland,40.50023,-92.16366,Bombus griseocollis,22013,32.34717654,-93.0559863,85.0,68.6,5.9,22.0,0.75
9841,1,,2008,6,Missouri,Saint Charles,38.70967,-90.74902,Bombus griseocollis,22015,32.67892987,-93.60505192,54.6,70.5,7.3,26.0,0.59
9842,12,,2008,7,Missouri,Macon,39.89866,-92.47369,Bombus griseocollis,22017,32.58007771,-93.88233777,54.6,70.5,7.3,26.0,0.59
9843,7,,2008,7,Missouri,Linn,39.7526,-93.08075,Bombus griseocollis,22019,30.22927705,-93.3580185,3.1,75.3,10.6,26.0,0.0
9844,1,,2009,8,Missouri,Lawrence,36.961929999999995,-93.68428,Bombus griseocollis,22025,31.66618303,-91.84706299,36.0,73.7,6.3,31.1,0.01
9845,30,,2008,7,Nebraska,Cass,40.999759999999995,-95.87263,Bombus griseocollis,22027,32.82264149,-92.99576388,85.0,68.6,5.9,22.0,0.75
9846,18,,2009,6,Nebraska,Garfield,41.7404,-98.8093,Bombus griseocollis,22031,32.05544081,-93.73725154,77.4,69.6,7.9,25.1,0.27
9847,20,,2009,6,Nebraska,Garfield,41.7404,-98.8093,Bombus griseocollis,22033,30.53825665,-91.09560756,19.5,75.3,10.2,24.1,0.0
9848,1,,2009,6,Nebraska,Howard,41.1255,-98.5542,Bombus griseocollis,22039,30.72895187,-92.40590728,32.6,74.7,5.4,25.1,0.0
9849,7,,2009,6,Nebraska,Howard,41.1255,-98.5542,Bombus griseocollis,22043,31.59970329,-92.55951048,25.6,72.7,8.2,25.1,0.0
9850,1,,2009,8,Montana,Park,45.883140000000004,-110.62844,Bombus griseocollis,22045,29.96860215,-91.69998437,7.3,74.7,10.2,28.9,0.0
9851,14,,2008,7,Missouri,Saint Louis,38.62258,-90.37706999999999,Bombus griseocollis,22047,30.25849185,-91.34933576,19.5,75.3,10.2,24.1,0.0
9852,3,,2008,7,Wyoming,Weston,43.752309999999994,-104.58529,Bombus griseocollis,22051,29.80401572,-90.13125926,0.6,75.5,9.7,22.9,0.0
9853,1,,2008,8,Nevada,Elko,40.66422,-115.44721000000001,Bombus morrisoni,22055,30.20675511,-92.06387109,11.6,74.5,7.9,24.1,0.0
9854,1,Rudbeckia laciniata,2009,7,New Mexico,Torrance,34.7689,-106.3285,Bombus morrisoni,22057,29.56689773,-90.42589119,0.3,75.3,9.1,22.0,0.0
9855,1,Dalea candida var.oligophylla,2009,7,New Mexico,Torrance,34.666,-106.3549,Bombus morrisoni,22061,32.60162466,-92.66484317,94.8,67.5,5.3,21.0,0.0
9856,1,Dalea candida var.oligophylla,2009,7,New Mexico,Torrance,34.666,-106.3549,Bombus morrisoni,22063,30.44015424,-90.72790051,13.4,72.1,5.0,21.0,0.0
9857,1,Dalea candida var.oligophylla,2009,7,New Mexico,Torrance,34.666,-106.3549,Bombus morrisoni,22069,31.72354276,-93.09623008,36.9,73.0,4.2,25.1,0.0
9858,1,Dalea candida var.oligophylla,2009,7,New Mexico,Torrance,34.666,-106.3549,Bombus morrisoni,22071,30.06869276,-89.92883832,2.7,76.6,11.0,22.9,0.0
9859,1,Dalea candida var.oligophylla,2009,7,New Mexico,Torrance,34.666,-106.3549,Bombus morrisoni,22073,32.47832566,-92.15487107,24.1,68.9,7.1,26.0,0.0
9860,1,Dalea candida var.oligophylla,2009,7,New Mexico,Torrance,34.666,-106.3549,Bombus morrisoni,22075,29.44020328,-89.60940314,36.3,74.0,9.8,,0.0
9861,1,Dalea candida var.oligophylla,2009,7,New Mexico,Torrance,34.666,-106.3549,Bombus morrisoni,22079,31.19863081,-92.53319248,25.6,72.7,8.2,25.1,0.0
9862,1,Dalea candida var.oligophylla,2009,7,New Mexico,Torrance,34.666,-106.3549,Bombus morrisoni,22083,32.41780398,-91.76349109,24.1,68.9,7.1,26.0,0.0
9863,1,Dalea candida var.oligophylla,2009,7,New Mexico,Torrance,34.666,-106.3549,Bombus morrisoni,22087,29.85461775,-89.59386094,5.0,74.9,0.0,,0.0
9864,1,Dalea candida var.oligophylla,2009,7,New Mexico,Torrance,34.666,-106.3549,Bombus morrisoni,22089,29.90548679,-90.35820212,1.2,77.2,7.8,20.0,0.0
9865,1,Dalea candida var.oligophylla,2009,7,New Mexico,Torrance,34.666,-106.3549,Bombus morrisoni,22093,30.02630638,-90.79633461,4.6,76.3,5.2,22.0,0.0
9866,1,Dalea candida var.oligophylla,2009,7,New Mexico,Torrance,34.666,-106.3549,Bombus morrisoni,22095,30.12646864,-90.47090978,1.2,77.2,7.8,20.0,0.0
9867,1,Dalea candida var.oligophylla,2009,7,New Mexico,Torrance,34.666,-106.3549,Bombus morrisoni,22097,30.59885281,-92.00586541,23.2,73.2,8.7,24.1,0.0
9868,1,,2007,7,California,Shasta,40.87766,-121.56048,Bombus morrisoni,22099,30.22818375,-91.72676664,10.7,74.0,,,0.0
9869,1,,2007,7,California,Sierra,39.57604,-120.36991,Bombus morrisoni,22101,29.70504546,-91.44331705,2.7,73.5,8.3,22.9,0.0
9870,1,,2007,7,California,Sierra,39.57604,-120.36991,Bombus morrisoni,22103,30.41024369,-89.95831088,8.2,76.1,6.3,20.0,0.0
9871,1,,2007,7,California,Sierra,39.59517,-120.39331999999999,Bombus morrisoni,22105,30.62663632,-90.40568226,13.4,72.1,5.0,21.0,0.0
9872,1,,2007,7,California,Sierra,39.57604,-120.36991,Bombus morrisoni,22109,29.41654064,-90.86758274,2.7,75.7,7.9,35.0,0.0
9873,1,Linaria vulgaris,2009,7,Washington,Spokane,47.63734,-117.56119,Bombus morrisoni,22115,31.10831538,-93.18421909999999,100.6,73.6,9.8,27.0,0.0
9874,1,Linaria vulgaris,2009,7,Washington,Spokane,47.63734,-117.56119,Bombus morrisoni,22117,30.85333985,-90.04045670000001,36.6,76.0,7.3,21.0,0.0
9875,1,Linaria vulgaris,2009,7,Washington,Spokane,47.63734,-117.56119,Bombus morrisoni,22119,32.71347536,-93.33498071,85.0,68.6,5.9,22.0,0.75
9876,1,Lupinus sp.,2008,7,Utah,Garfield,38.0769,-110.8034,Bombus morrisoni,22121,30.46342917,-91.31274104,19.5,75.3,10.2,24.1,0.0
9877,1,Cirsium sp.,2008,7,Utah,Garfield,38.0861,-110.8019,Bombus morrisoni,23001,44.16579917,-70.20647264,87.8,35.8,10.2,20.0,0.14
9878,1,,2008,8,Wisconsin,Monroe,43.94267,-90.74896,Bombus borealis,23005,43.84859482,-70.40361733,13.7,38.2,11.0,20.0,1.02
9879,2,,2009,7,Vermont,Windham,42.88843,-72.8616,Bombus borealis,23011,44.40911967,-69.76733779,107.0,34.3,9.9,20.0,0.47
9880,1,Vicia sp.,2010,8,Alaska,Southeast Fairbanks,63.9321,-145.5381,Bombus borealis,23013,44.15598367,-69.23404546,14.3,37.0,8.7,20.0,0.62
9881,1,,2009,7,New York,Seneca,42.681709999999995,-76.85106999999999,Bombus borealis,23015,44.06802803,-69.54415948,20.7,37.2,3.7,,0.75
9882,5,,2009,7,New York,Essex,43.777,-73.96591,Bombus borealis,23017,44.49988076,-70.75660641,353.0,32.2,4.5,15.9,0.7
9883,2,,2008,8,North Dakota,McLean,47.49606,-100.8227,Bombus borealis,23019,45.40064127,-68.64946054,123.8,32.1,4.8,17.1,0.27
9884,12,,2008,8,North Dakota,Foster,47.45722,-98.64908,Bombus borealis,23023,43.95989789,-69.85461244,20.7,37.2,3.7,,0.75
9885,1,,2009,7,Minnesota,Nicollet,44.30375,-94.03598000000001,Bombus borealis,23027,44.507064899999996,-69.15071101,94.5,34.7,8.6,20.0,0.03
9886,1,,2008,7,Idaho,Idaho,45.5712,-116.3048,Bombus appositus,23031,43.4784347,-70.71442074,74.4,36.6,9.5,21.0,0.07
9887,1,,2008,8,Montana,Gallatin,45.0618,-111.2555,Bombus appositus,24003,39.00647369,-76.60507071,1.8,46.5,4.9,,0.27
9888,1,,2008,8,Montana,Gallatin,45.0618,-111.2555,Bombus appositus,24005,39.46342508,-76.64019674,6.1,48.5,,,0.28
9889,1,,2008,8,Montana,Gallatin,45.0618,-111.2555,Bombus appositus,24510,39.30508796,-76.61444498,6.1,48.5,,,0.28
9890,1,,2008,8,Montana,Gallatin,45.0618,-111.2555,Bombus appositus,24009,38.54337279,-76.5686822,10.0,47.6,5.9,,0.0
9891,1,,2008,8,Montana,Gallatin,45.0618,-111.2555,Bombus appositus,24011,38.87171962,-75.8315551,22.0,46.8,3.8,,0.0
9892,1,,2009,8,Montana,Park,45.883140000000004,-110.62844,Bombus appositus,24013,39.56289121,-77.02254838,240.5,46.5,2.7,,0.0
9893,1,,2008,7,Oregon,Baker,44.968379999999996,-117.43202,Bombus appositus,24015,39.571249,-75.94074158,10.0,47.0,4.9,,0.0
9894,1,Symphoricarpos albus,2008,7,Oregon,Baker,45.00649,-117.57936000000001,Bombus appositus,24017,38.50730182,-76.99216468,3.1,48.8,5.0,20.0,0.07
9895,1,,2009,7,Oregon,Baker,45.00649,-117.57936000000001,Bombus appositus,24021,39.47223828,-77.39800905,92.4,47.0,3.4,14.0,0.0
9896,1,,2009,7,Oregon,Baker,45.00649,-117.57936000000001,Bombus appositus,24023,39.52860387,-79.27382525,894.0,37.2,5.8,20.0,0.0
9897,1,,2008,8,Nevada,Elko,40.66422,-115.44721000000001,Bombus appositus,24025,39.56131259,-76.31710824,17.4,44.8,3.1,,0.0
9898,1,,2007,8,Nevada,Elko,40.66422,-115.44721000000001,Bombus appositus,24027,39.25073093,-76.93119133,164.3,45.2,2.6,,0.17
9899,1,,2007,8,Nevada,Elko,40.66422,-115.44721000000001,Bombus appositus,24031,39.13634178,-77.20418496,164.3,45.2,2.6,,0.17
9900,1,,2007,8,Nevada,Elko,40.60437,-115.37538,Bombus appositus,24033,38.82953373,-76.84728247,86.0,46.8,2.3,,0.23
9901,1,,2007,8,Nevada,Elko,40.66422,-115.44721000000001,Bombus appositus,24035,39.06808181,-76.02019118,10.0,47.0,7.2,,0.0
9902,1,,2007,8,Nevada,Elko,40.6252,-115.36742,Bombus appositus,24039,38.12239506,-75.73390457,3.0,48.8,9.0,,0.0
9903,1,,2007,8,Nevada,Elko,40.6252,-115.36742,Bombus appositus,24037,38.30243742,-76.60577972,10.0,47.6,5.9,,0.0
9904,1,,2007,8,Nevada,Elko,40.6252,-115.36742,Bombus appositus,24041,38.77144447,-76.09474809,22.0,46.8,3.8,,0.0
9905,1,,2007,8,Nevada,Elko,40.6252,-115.36742,Bombus appositus,24043,39.60361461,-77.81395542,214.9,45.0,3.9,,0.11
9906,1,,2007,8,Nevada,Elko,40.6252,-115.36742,Bombus appositus,24045,38.37329864,-75.62078235,14.3,46.7,5.3,18.1,0.31
9907,1,,2007,8,Nevada,Elko,40.6252,-115.36742,Bombus appositus,24047,38.21278429,-75.33399975,14.3,46.7,5.3,18.1,0.31
9908,1,,2007,8,Nevada,Elko,40.6252,-115.36742,Bombus appositus,25001,41.72418719,-70.29149072,16.8,43.9,12.1,33.0,0.98
9909,1,,2007,8,Nevada,Elko,40.6252,-115.36742,Bombus appositus,25003,42.37071144,-73.20634905,363.9,33.8,6.2,,0.47
9910,1,,2009,8,Colorado,Boulder,39.94036,-105.5595,Bombus appositus,25005,41.79745398,-71.11477022,13.1,42.5,6.8,22.9,1.45
