,Unnamed: 0,bee sp. count,plant,year,month,state,county,Latitude,Longitude,scientificName,fips,lat,lon,elevation,mean_temp,wind_speed,wind_gust,precipitation
9257,9257,1,Lupinus sp.,2009,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,51093,36.89129819,-76.72583676,22.0,49.0,8.3,19.0,0.37
9258,9258,1,Lupinus sp.,2009,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,51095,37.32879401,-76.77871049,11.0,46.4,4.3,,0.0
9259,9259,1,Lupinus sp.,2009,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,51105,36.70543356,-83.12848653,430.1,52.7,1.0,11.1,
9260,9260,1,Lupinus sp.,2009,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,51107,39.09066729,-77.63573955,118.6,40.3,5.4,21.0,0.0
9261,9261,1,Lupinus sp.,2009,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,51109,37.97820812,-77.9629736,150.3,42.6,5.0,,0.22
9262,9262,1,Lupinus sp.,2009,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,51117,36.68036335,-78.36274764,134.7,44.9,4.8,,0.48
9263,9263,1,Lupinus sp.,2009,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,51700,37.10517539,-76.51851717,12.8,49.1,10.6,25.1,0.52
9264,9264,1,Lupinus sp.,2009,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,51710,36.89452908,-76.25901522,5.2,50.1,12.3,28.9,0.81
9265,9265,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,51740,36.84684631,-76.35404469,3.0,49.2,12.7,,0.0
9266,9266,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,51147,37.22430173,-78.44107665,127.1,44.4,4.7,,0.72
9267,9267,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,51153,38.70476624,-77.48085432,58.5,43.2,6.2,,0.06
9268,9268,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,51760,37.52944618,-77.47553888,50.0,45.4,7.9,15.0,0.74
9269,9269,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,51163,37.81360322,-79.44653629,1156.1,33.8,9.4,20.0,0.2
9270,9270,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,51165,38.51063466,-78.87573633,366.1,42.9,3.3,15.0,0.05
9271,9271,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,51177,38.18504183,-77.65600858,25.9,44.4,4.7,18.1,0.2
9272,9272,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,51179,38.42070043,-77.45804713,64.6,44.3,5.7,17.1,0.27
9273,9273,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,51800,36.69531743,-76.63984443,22.0,49.0,8.3,19.0,0.37
9274,9274,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,51810,36.73354378,-76.04348591,4.9,52.7,7.0,22.9,0.63
9275,9275,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,51830,37.26911218,-76.70753354,14.9,47.9,4.3,21.0,0.0
9276,9276,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,51199,37.24312103,-76.56353019,10.0,47.8,15.5,,0.0
9277,9277,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,53001,46.98339201,-118.5606117,364.5,52.1,7.8,22.9,0.0
9278,9278,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,53005,46.23981042,-119.5112269,120.1,56.0,6.8,28.0,
9279,9279,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,53007,47.86922642,-120.6189862,374.6,50.3,7.6,24.1,0.0
9280,9280,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,53009,48.04927537,-123.9278058,87.8,42.2,3.6,15.0,0.0
9281,9281,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,53011,45.77921478,-122.4825346,9.1,49.6,6.1,22.9,0.0
9282,9282,1,Lupinus sp.,2009,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,53013,46.29753241,-117.9077887,355.4,50.1,9.6,24.1,0.0
9283,9283,1,Lupinus sp.,2009,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,53015,46.19324701,-122.6810152,6.1,46.8,4.2,15.0,0.11
9284,9284,1,Lupinus sp.,2009,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,53017,47.73610965,-119.6918088,381.6,48.5,6.4,22.0,0.0
9285,9285,1,Lupinus sp.,2009,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,53021,46.53472543,-118.8989543,124.1,56.2,11.8,31.1,0.0
9286,9286,1,Lupinus sp.,2009,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,53025,47.2056718,-119.4517822,364.5,52.1,7.8,22.9,0.0
9287,9287,1,Lupinus sp.,2009,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,53027,47.15029477,-123.7734865,3.7,45.2,10.6,19.0,0.09
9288,9288,1,Lupinus sp.,2009,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,53029,48.15738165,-122.56624340000002,5.0,45.6,4.4,,0.0
9289,9289,1,Lupinus sp.,2009,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,53031,47.74876736,-123.5954179,87.2,41.4,,,0.04
9290,9290,1,Lupinus sp.,2009,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,53033,47.49161895,-121.7935412,8.8,46.1,7.8,18.1,0.0
9291,9291,1,Lupinus sp.,2009,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,53035,47.61331878,-122.6720943,135.3,43.6,12.9,22.0,0.0
9292,9292,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,53037,47.12440556,-120.6798933,538.3,48.1,11.6,25.1,0.0
9293,9293,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,53039,45.87381154,-120.7891403,71.6,52.3,14.2,33.0,0.0
9294,9294,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,53041,46.57777902,-122.3926852,54.3,47.2,4.5,18.1,
9295,9295,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,53043,47.57625886,-118.4187647,750.1,44.2,10.7,27.0,
9296,9296,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,53045,47.34840022,-123.1927392,82.6,43.0,8.9,32.1,0.01
9297,9297,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,53053,47.00095114,-122.054901,164.3,45.6,4.6,19.0,
9298,9298,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,53055,48.54181692,-123.0882712,33.2,44.9,3.5,15.9,0.0
9299,9299,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,53057,48.47842799,-121.7188545,124.1,44.5,,,0.0
9300,9300,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,53061,48.04748918,-121.6973065,41.8,46.3,9.4,19.0,0.0
9301,9301,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,53063,47.62067191,-117.4040502,717.2,46.4,11.5,28.0,0.0
9302,9302,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,53065,48.39910605,-117.855174,667.8,43.8,7.8,28.0,0.0
9303,9303,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,53067,46.9257776,-122.8332006,57.3,44.9,8.2,18.1,0.0
9304,9304,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,53071,46.229779,-118.47845420000002,355.4,50.1,9.6,24.1,0.0
9305,9305,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,53073,48.82622545,-121.711938,124.1,44.5,,,0.0
9306,9306,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,53075,46.90118156,-117.5230508,777.5,45.4,8.4,25.1,0.0
9307,9307,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,53077,46.45708423,-120.7384617,324.3,52.4,5.7,22.9,0.0
9308,9308,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,54035,38.83447604,-81.67480295,196.0,52.0,3.7,,
9309,9309,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,54037,39.30758564,-77.86279957,162.8,40.8,4.9,,0.01
9310,9310,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,54039,38.336565500000006,-81.52809548,277.4,51.9,6.3,19.0,0.0
9311,9311,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,54051,39.86060265,-80.66340681,359.4,45.7,8.5,19.0,0.0
9312,9312,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,54055,37.4055192,-81.11144389,870.5,44.0,5.8,20.0,0.06
9313,9313,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,54061,39.63032916,-80.04655978,378.0,46.9,6.7,22.0,0.0
9314,9314,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,54079,38.50862672,-81.90899714,277.4,51.9,6.3,19.0,0.0
9315,9315,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,54093,39.11360056,-79.56498833,1033.3,39.0,,,0.0
9316,9316,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,55007,46.5220445,-91.20181674,251.8,37.2,7.4,17.1,0.0
9317,9317,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,55009,44.45294887,-88.0037367,209.4,32.7,3.7,,0.0
9318,9318,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,55015,44.08161171,-88.21806287,238.4,33.6,4.0,,0.0
9319,9319,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,55017,45.06941691,-91.27985319,269.8,35.6,5.0,18.1,0.03
9320,9320,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,55021,43.46664169,-89.33374593,297.5,32.7,4.2,,0.0
9321,9321,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,55025,43.06731606,-89.41815516,264.0,34.8,5.6,,0.0
9322,9322,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,55027,43.41630274,-88.70752787,285.3,33.1,2.9,,0.0
9323,9323,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,55031,46.43288332,-91.91616852,205.4,38.0,4.5,15.0,0.0
9324,9324,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,55033,44.94656816,-91.89642261,272.8,32.6,3.6,,0.02
9325,9325,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,55035,44.72678723,-91.28598442,269.8,35.6,5.0,18.1,0.03
9326,9326,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,55039,43.75359217,-88.4882618,246.0,35.3,4.5,,0.0
9327,9327,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,55045,42.67998752,-89.60221637,330.7,31.4,4.6,,
9328,9328,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,55055,43.02083926,-88.77589741,249.9,33.6,3.7,,
9329,9329,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,55059,42.57693144,-88.04236938,226.5,34.9,3.4,,0.03
9330,9330,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,55063,43.90658382,-91.11522243,198.7,38.1,6.7,,0.0
9331,9331,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,55073,44.89830431,-89.75909509999998,365.8,32.4,5.3,,0.0
9332,9332,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,55079,43.00717708,-87.96654497,204.2,34.8,4.8,,0.1
9333,9333,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,55087,44.4161007,-88.46495394,279.5,32.8,5.6,,0.0
9334,9334,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,55089,43.38403792,-87.95091012,180.0,34.2,6.5,,0.0
9335,9335,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,55093,44.71963862,-92.42242421,237.7,35.8,2.4,14.0,
9336,9336,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,55101,42.7474944,-88.06109428,226.5,34.9,3.4,,0.03
9337,9337,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,55105,42.67123719,-89.07158377,246.3,32.9,3.9,,
9338,9338,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,55111,43.42667529,-89.94823095,297.5,32.7,4.2,,0.0
9339,9339,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,55117,43.72118399,-87.94537259,227.4,33.9,3.8,,0.0
9340,9340,1,,2008,7,Oregon,Jackson,42.08349000000001,-122.73063,Bombus vosnesenskii,55109,45.03408086,-92.45280257,303.6,35.3,5.0,18.1,0.14
9341,9341,1,Lupinus sp.,2009,7,Oregon,Jackson,42.90313,-122.30127,Bombus vosnesenskii,55127,42.66850045,-88.54193775,237.4,33.1,0.8,,
9342,9342,1,Lupinus sp.,2009,7,Oregon,Jackson,42.90313,-122.30127,Bombus vosnesenskii,55131,43.36848252,-88.23072756,269.4,33.9,2.3,,
9343,9343,1,Lupinus sp.,2009,7,Oregon,Jackson,42.90313,-122.30127,Bombus vosnesenskii,55133,43.01823019,-88.30453003,277.7,32.9,3.3,,
9344,9344,1,Lupinus sp.,2009,7,Oregon,Jackson,42.90313,-122.30127,Bombus vosnesenskii,55139,44.06889826,-88.6446545,238.4,33.6,4.0,,0.0
9345,9345,1,Lupinus sp.,2009,7,Oregon,Jackson,42.90313,-122.30127,Bombus vosnesenskii,55141,44.45534857,-90.04157407,310.6,33.6,4.0,,0.0
9346,9346,1,,2008,7,Oregon,Josephine,42.26207,-123.58508,Bombus vosnesenskii,56005,44.24827910000001,-105.548207,1327.1,38.5,8.5,19.0,0.0
9347,9347,1,,2008,7,Oregon,Josephine,42.26207,-123.58508,Bombus vosnesenskii,56007,41.69436573,-106.9306698,2053.1,35.8,11.0,28.9,0.0
9348,9348,1,,2008,7,Oregon,Josephine,42.26207,-123.58508,Bombus vosnesenskii,56013,43.04054914,-108.63047009999998,1659.6,38.3,7.8,25.1,0.0
9349,9349,1,,2008,7,Oregon,Josephine,42.26207,-123.58508,Bombus vosnesenskii,56021,41.30690802,-104.6894146,1863.2,39.5,9.5,24.1,0.0
9350,9350,1,,2008,7,Oregon,Josephine,42.26207,-123.58508,Bombus vosnesenskii,56025,42.96207071,-106.798515,1620.9,37.5,11.3,28.9,0.0
9351,9351,1,,2008,7,Oregon,Josephine,42.26207,-123.58508,Bombus vosnesenskii,56029,44.52058085,-109.5885092,1552.0,41.8,9.4,25.1,0.0
9352,9352,1,,2008,7,Oregon,Josephine,42.26207,-123.58508,Bombus vosnesenskii,56033,44.79003889,-106.8794106,1202.4,39.8,4.2,,0.01
9353,9353,1,,2008,7,Oregon,Josephine,42.26207,-123.58508,Bombus vosnesenskii,56039,43.9347763,-110.5897588,1970.8,30.2,,,0.11
9354,9354,1,,2008,7,Oregon,Klamath,42.38925,-122.21477,Bombus vosnesenskii,1001,32.53492796,-86.64274781,52.1,72.6,4.8,19.0,0.02
9355,9355,1,,2008,7,Oregon,Klamath,42.38925,-122.21477,Bombus vosnesenskii,1003,30.72748899,-87.72257524,10.0,69.9,9.0,,0.0
9356,9356,1,,2008,7,Oregon,Klamath,42.38925,-122.21477,Bombus vosnesenskii,1015,33.77143651,-85.82603459,181.1,67.7,4.7,21.0,1.64
9357,9357,1,,2008,7,Oregon,Klamath,42.38925,-122.21477,Bombus vosnesenskii,1017,32.91435287,-85.39203349,207.9,68.1,3.2,22.0,
9358,9358,1,,2008,7,Oregon,Klamath,42.38925,-122.21477,Bombus vosnesenskii,1043,34.13195,-86.86758257,243.8,64.2,5.2,,1.74
9359,9359,1,,2008,7,Oregon,Klamath,42.38925,-122.21477,Bombus vosnesenskii,1051,32.59665284,-86.14916394,52.1,72.6,4.8,19.0,0.02
9360,9360,1,,2008,7,Oregon,Klamath,42.38925,-122.21477,Bombus vosnesenskii,1059,34.44169874,-87.84373986,219.5,63.0,,,1.73
9361,9361,1,,2008,7,Oregon,Klamath,42.38925,-122.21477,Bombus vosnesenskii,1069,31.15320567,-85.30247675,114.0,74.0,9.1,28.0,0.0
9362,9362,1,,2008,7,Oregon,Josephine,42.26207,-123.58508,Bombus vosnesenskii,1071,34.77947284,-85.99935097,193.9,60.4,,,1.57
9363,9363,1,,2008,7,Oregon,Josephine,42.26207,-123.58508,Bombus vosnesenskii,1073,33.55431974,-86.89649571,187.5,68.7,6.5,26.0,1.04
9364,9364,1,,2008,7,Oregon,Josephine,42.26207,-123.58508,Bombus vosnesenskii,1075,33.77914785,-88.09695923,66.8,66.9,5.3,21.0,0.61
9365,9365,1,,2008,7,Oregon,Josephine,42.26207,-123.58508,Bombus vosnesenskii,1077,34.90141329,-87.65401498,161.5,61.8,4.6,,0.94
9366,9366,1,,2008,7,Oregon,Josephine,42.26207,-123.58508,Bombus vosnesenskii,1081,32.6011521,-85.35547541,236.5,69.5,7.0,22.0,0.46
9367,9367,1,,2008,7,Oregon,Josephine,42.26207,-123.58508,Bombus vosnesenskii,1083,34.81010556,-86.98140612,180.4,63.2,5.9,21.0,1.1
9368,9368,1,,2008,7,Oregon,Josephine,42.26207,-123.58508,Bombus vosnesenskii,1089,34.76309646,-86.55023073,230.1,60.7,4.8,31.1,
9369,9369,1,,2008,7,Oregon,Josephine,42.26207,-123.58508,Bombus vosnesenskii,1093,34.13656412,-87.88713856,284.1,63.9,6.1,21.0,0.57
9370,9370,1,,2008,7,Oregon,Josephine,42.26207,-123.58508,Bombus vosnesenskii,1097,30.79152145,-88.20647692,65.5,72.8,7.9,26.0,0.0
9371,9371,1,,2008,7,Oregon,Josephine,42.26207,-123.58508,Bombus vosnesenskii,1101,32.22026918,-86.20762341,61.6,74.2,7.1,22.9,0.0
9372,9372,1,,2008,7,Oregon,Josephine,42.26207,-123.58508,Bombus vosnesenskii,1103,34.45347499,-86.85294744,293.5,63.6,4.7,24.1,0.56
9373,9373,1,Tilia sp.,2009,7,Oregon,Lake,42.1836,-120.349,Bombus vosnesenskii,1117,33.26428465,-86.66066941,172.2,69.1,4.1,20.0,0.83
9374,9374,1,Tilia sp.,2009,7,Oregon,Lake,42.1836,-120.349,Bombus vosnesenskii,1115,33.71569927,-86.31470916,160.0,67.6,5.8,,1.67
9375,9375,1,Tilia sp.,2009,7,Oregon,Lake,42.1836,-120.349,Bombus vosnesenskii,1121,33.38008735,-86.16589091,160.0,67.6,5.8,,1.67
9376,9376,1,Tilia sp.,2009,7,Oregon,Lake,42.1836,-120.349,Bombus vosnesenskii,1123,32.86238365,-85.797503,209.1,69.1,4.9,22.9,0.45
9377,9377,1,Tilia sp.,2009,7,Oregon,Lake,42.1836,-120.349,Bombus vosnesenskii,1125,33.28957824,-87.52511536,45.7,68.8,,,0.64
9378,9378,1,Tilia sp.,2009,7,Oregon,Lake,42.1836,-120.349,Bombus vosnesenskii,1127,33.80331673,-87.29733269,147.2,67.7,2.1,17.1,0.0
9379,9379,1,Tilia sp.,2009,7,Oregon,Lake,42.1836,-120.349,Bombus vosnesenskii,1129,31.40763462,-88.20786221,106.7,73.3,5.9,,0.04
9380,9380,1,Tilia sp.,2009,7,Oregon,Lake,42.1836,-120.349,Bombus vosnesenskii,2020,61.15077639,-149.104986,118.3,35.1,1.3,,0.0
9381,9381,1,Tilia sp.,2009,7,Oregon,Lake,42.1836,-120.349,Bombus vosnesenskii,2090,64.8079232,-146.56367930000005,166.7,33.9,8.5,24.1,0.57
9382,9382,1,Tilia sp.,2009,7,Oregon,Lake,42.1836,-120.349,Bombus vosnesenskii,2110,58.46978772,-134.15765290000002,3.0,32.4,2.0,,0.0
9383,9383,1,Tilia sp.,2009,7,Oregon,Lake,42.1836,-120.349,Bombus vosnesenskii,2122,60.18722842,-150.2951884,6.7,45.2,,,0.0
9384,9384,1,Tilia sp.,2009,7,Oregon,Lake,42.1836,-120.349,Bombus vosnesenskii,2130,55.59645414,-130.9176881,3.0,41.3,8.5,,0.0
9385,9385,1,Tilia sp.,2009,7,Oregon,Lake,42.1836,-120.349,Bombus vosnesenskii,2170,62.31573986,-149.57067890000005,106.7,25.7,0.5,,0.0
9386,9386,1,Tilia sp.,2009,7,Oregon,Lake,42.1836,-120.349,Bombus vosnesenskii,4001,35.39553039,-109.4888332,2054.1,41.3,6.6,35.0,0.0
9387,9387,1,Tilia sp.,2009,7,Oregon,Lake,42.1836,-120.349,Bombus vosnesenskii,4003,31.87961343,-109.7511763,1251.2,54.7,6.9,29.9,0.0
9388,9388,1,Tilia sp.,2009,7,Oregon,Lake,42.1836,-120.349,Bombus vosnesenskii,4005,35.83874572,-111.7705113,2013.5,37.3,5.2,25.1,0.14
9389,9389,1,Tilia sp.,2009,7,Oregon,Lake,42.1836,-120.349,Bombus vosnesenskii,4009,32.93270473,-109.8874085,968.0,58.0,4.7,28.9,0.0
9390,9390,1,Spiraea douglasii,2009,7,Oregon,Klamath,42.38925,-122.21477,Bombus vosnesenskii,4013,33.34881254,-112.4913064,295.1,66.4,5.9,17.1,0.0
9391,9391,1,Lupinus sp.,2009,7,Oregon,Klamath,42.38925,-122.21477,Bombus vosnesenskii,4017,35.39966398,-110.3214125,1489.3,47.7,6.7,22.9,0.0
9392,9392,1,,2009,7,Oregon,Klamath,42.38925,-122.21477,Bombus vosnesenskii,4019,32.09742991,-111.7899057,737.0,65.7,4.7,14.0,0.0
9393,9393,1,Zigadenus sp.,2009,7,Oregon,Klamath,42.38925,-122.21477,Bombus vosnesenskii,4021,32.90439693,-111.3446816,445.6,63.3,4.4,,0.0
9394,9394,1,Zigadenus sp.,2009,7,Oregon,Klamath,42.38925,-122.21477,Bombus vosnesenskii,4023,31.5260312,-110.8466007,1198.5,56.1,4.0,15.0,0.0
9395,9395,1,,2008,7,Oregon,Klamath,42.38925,-122.21477,Bombus vosnesenskii,4025,34.59990128,-112.5539127,1536.8,44.3,6.6,20.0,0.06
9396,9396,1,,2008,7,Oregon,Klamath,42.38925,-122.21477,Bombus vosnesenskii,4027,32.76943011,-113.9055971,189.0,64.1,,,0.0
9397,9397,1,,2008,7,Oregon,Klamath,42.38925,-122.21477,Bombus vosnesenskii,5007,36.3387302,-94.25620568,395.0,58.1,7.3,18.1,0.14
9398,9398,1,,2008,7,Oregon,Klamath,42.38925,-122.21477,Bombus vosnesenskii,5009,36.30859684,-93.09154006,418.8,53.5,9.6,17.1,0.31
9399,9399,1,,2008,7,Oregon,Klamath,42.38925,-122.21477,Bombus vosnesenskii,5011,33.46642522,-92.16239583,88.4,64.9,6.5,24.1,0.03
9400,9400,1,,2008,7,Oregon,Klamath,42.38925,-122.21477,Bombus vosnesenskii,5019,34.05098432,-93.17637293,55.8,64.9,4.8,19.0,0.03
9401,9401,1,,2008,7,Oregon,Klamath,42.38925,-122.21477,Bombus vosnesenskii,5023,35.53810667,-92.0267315,138.7,53.1,,,0.12
9402,9402,1,,2008,7,Oregon,Klamath,42.38925,-122.21477,Bombus vosnesenskii,5025,33.89837361,-92.18519232,63.1,64.1,6.4,22.9,0.07
9403,9403,1,,2008,7,Oregon,Klamath,42.38925,-122.21477,Bombus vosnesenskii,5027,33.2142959,-93.22732085,76.8,65.5,6.2,19.0,0.17
9404,9404,1,,2008,7,Oregon,Klamath,42.38925,-122.21477,Bombus vosnesenskii,5029,35.26225009,-92.70130274,122.8,60.1,3.7,,0.25
9405,9405,1,,2008,7,Oregon,Klamath,42.38925,-122.21477,Bombus vosnesenskii,5031,35.83079712,-90.63283948,83.2,52.7,8.6,,0.5
9406,9406,1,,2008,7,Oregon,Tillamook,45.61957,-123.422,Bombus vosnesenskii,5033,35.58909134,-94.24282934,136.9,62.2,8.0,21.0,0.01
9407,9407,1,,2008,7,Oregon,Tillamook,45.61957,-123.422,Bombus vosnesenskii,5035,35.20794893,-90.30884392,65.2,61.0,5.7,,0.0
9408,9408,1,Lathyrus odoratus,2009,7,Oregon,Lane,43.67347,-122.23874,Bombus vosnesenskii,5037,35.2957176,-90.77122099,0.0,53.9,7.7,,0.22
9409,9409,1,Lathyrus odoratus,2009,7,Oregon,Lane,43.67347,-122.23874,Bombus vosnesenskii,5041,33.83329066,-91.25398866,42.7,64.4,8.6,24.1,
9410,9410,1,Lathyrus odoratus,2009,7,Oregon,Lane,43.67347,-122.23874,Bombus vosnesenskii,5045,35.14698891,-92.33204986,94.8,61.0,4.8,,0.19
9411,9411,1,Lathyrus odoratus,2009,7,Oregon,Lane,43.67347,-122.23874,Bombus vosnesenskii,5051,34.57667395,-93.15041723,163.1,63.6,5.5,25.1,0.56
9412,9412,1,Lathyrus odoratus,2009,7,Oregon,Lane,43.67347,-122.23874,Bombus vosnesenskii,5053,34.29000541,-92.42361729,63.1,64.1,6.4,22.9,0.07
9413,9413,1,Lathyrus odoratus,2009,7,Oregon,Lane,43.67347,-122.23874,Bombus vosnesenskii,5055,36.11757281,-90.55898482,83.2,52.7,8.6,,0.5
9414,9414,1,Lathyrus odoratus,2009,7,Oregon,Lane,43.67347,-122.23874,Bombus vosnesenskii,5059,34.31763535,-92.94594759,163.1,63.6,5.5,25.1,0.56
9415,9415,1,Lathyrus odoratus,2009,7,Oregon,Lane,43.67347,-122.23874,Bombus vosnesenskii,5063,35.74157916,-91.56971501,141.1,53.4,4.2,,0.51
9416,9416,1,Lathyrus odoratus,2009,7,Oregon,Lane,43.67347,-122.23874,Bombus vosnesenskii,5069,34.26878932,-91.9315192,63.1,64.1,6.4,22.9,0.07
9417,9417,1,Lathyrus odoratus,2009,7,Oregon,Lane,43.67347,-122.23874,Bombus vosnesenskii,5075,36.04126204,-91.10709315,83.2,52.7,8.6,,0.5
9418,9418,1,Spiraea douglasii,2009,7,Oregon,Lane,43.67344,-122.23879,Bombus vosnesenskii,5079,33.95744928,-91.73333546,63.1,64.1,6.4,22.9,0.07
